Sample.ID,Date,RUN,SDR_position,b1.Lpc,alpha,Notes,ID,tank,Day_Trial,Treat1_Treat2,number_indivs,mean_size,stdev_size
20180716_A2_2,20180716,2,A2,-2.738207283,0.4,min10-25,H2_T_A2,H2_T,2_1,Ambient,10,5.0663,0.632012843
20180716_A3_2,20180716,2,A3,-1.779079503,0.4,min10-25,H2_T_A3,H2_T,2_1,Ambient,10,5.0571,0.632988406
20180716_A4_2,20180716,2,A4,-3.161544536,0.4,min10-25,H3_T_A4,H3_T,2_1,Low,10,5.141,1.102219276
20180716_A5_2,20180716,2,A5,-3.247928108,0.4,min10-25,H3_T_A5,H3_T,2_1,Low,10,5.1263,0.599313135
20180716_A6_2,20180716,2,A6,-3.40708327,0.4,min10-25,H3_T_A6,H3_T,2_1,Low,10,5.555,0.805278282
20180716_B1_2,20180716,2,B1,-3.560721067,0.4,min10-25,H2_B_B1,H2_B,2_1,Ambient,10,5.2332,0.633533617
20180716_B2_2,20180716,2,B2,-3.35367997,0.4,min10-25,H2_B_B2,H2_B,2_1,Ambient,10,5.1857,0.707673347
20180716_B3_2,20180716,2,B3,-1.90830465,0.4,min10-25,H2_B_B3,H2_B,2_1,Ambient,10,5.0895,0.666986798
20180716_B4_2,20180716,2,B4,-2.552189448,0.4,min10-25,H3_B_B4,H3_B,2_1,Low,10,5.2077,0.357929555
20180716_B5_2,20180716,2,B5,-2.690501651,0.4,min10-25,H3_B_B5,H3_B,2_1,Low,10,5.4425,0.692098781
20180716_B6_2,20180716,2,B6,-2.246104344,0.4,min10-25,H3_B_B6,H3_B,2_1,Low,10,5.0739,0.559193755
20180716_C1_2,20180716,2,C1,-1.277850769,0.4,min10-25,H2_T_blank_C1,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C2_2,20180716,2,C2,-1.577935149,0.4,min10-25,H2_T_blank_C2,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C3_2,20180716,2,C3,-1.667198232,0.4,min10-25,H2_T_blank_C3,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C4_2,20180716,2,C4,-1.175407585,0.4,min10-25,H3_T_blank_C4,H3_T_blank,2_1,Low,10,NA,NA
20180716_C5_2,20180716,2,C5,-1.659635506,0.4,min10-25,H3_T_blank_C5,H3_T_blank,2_1,Low,10,NA,NA
20180716_C6_2,20180716,2,C6,-1.654579099,0.4,min10-25,H3_T_blank_C6,H3_T_blank,2_1,Low,10,NA,NA
20180716_D1_2,20180716,2,D1,-1.395136065,0.4,min10-25,H2_B_blank_D1,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D2_2,20180716,2,D2,-1.212289073,0.4,min10-25,H2_B_blank_D2,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D3_2,20180716,2,D3,-1.439048908,0.4,min10-25,H2_B_blank_D3,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D4_2,20180716,2,D4,-1.62887395,0.4,min10-25,H3_B_blank_D4,H3_B_blank,2_1,Low,10,NA,NA
20180716_D5_2,20180716,2,D5,-1.468241527,0.4,min10-25,H3_B_blank_D5,H3_B_blank,2_1,Low,10,NA,NA
20180716_D6_2,20180716,2,D6,-1.710622029,0.4,min10-25,H3_B_blank_D6,H3_B_blank,2_1,Low,10,NA,NA
20180719_A1_1,20180719,1,A1,-0.076020513,0.4,min10-25,H0_T_A1,H0_T,5_1,Low,10,5.2944,0.311382295
20180719_A2_1,20180719,1,A2,-2.19483683,0.4,min10-25,H0_T_A2,H0_T,5_1,Low,10,5.1528,0.550306339
20180719_A3_1,20180719,1,A3,-1.986347106,0.4,min10-25,H0_T_A3,H0_T,5_1,Low,10,4.7914,0.455908909
20180719_A4_1,20180719,1,A4,-1.606224287,0.4,min10-25,H1_T_A4,H1_T,5_1,Ambient,10,5.0174,0.801409481
20180719_A5_1,20180719,1,A5,-2.518003903,0.4,min10-25,H1_T_A5,H1_T,5_1,Ambient,10,5.0243,0.601912332
20180719_A6_1,20180719,1,A6,-3.555897271,0.4,min10-25,H1_T_A6,H1_T,5_1,Ambient,10,5.252,0.522592044
20180719_B1_1,20180719,1,B1,-1.742080792,0.4,min10-25,H0_B_B1,H0_B,5_1,Low,10,4.8237,0.754307048
20180719_B2_1,20180719,1,B2,-0.378241528,0.4,min10-25,H0_B_B2,H0_B,5_1,Low,10,4.9948,0.671066614
20180719_B3_1,20180719,1,B3,-2.079141697,0.4,min10-25,H0_B_B3,H0_B,5_1,Low,10,4.7994,0.690766595
20180719_B4_1,20180719,1,B4,-2.780062321,0.4,min10-25,H1_B_B4,H1_B,5_1,Ambient,10,5.0138,0.591599677
20180719_B5_1,20180719,1,B5,-2.603537517,0.4,min10-25,H1_B_B5,H1_B,5_1,Ambient,10,5.1337,0.628958584
20180719_B6_1,20180719,1,B6,-2.047783759,0.4,min10-25,H1_B_B6,H1_B,5_1,Ambient,10,4.9275,0.628126005
20180719_C1_1,20180719,1,C1,-0.90886463,0.4,min10-25,H0_T_blank_C1,H0_T_blank,5_1,Low,10,NA,NA
20180719_C2_1,20180719,1,C2,-0.865417365,0.4,min10-25,H0_T_blank_C2,H0_T_blank,5_1,Low,10,NA,NA
20180719_C3_1,20180719,1,C3,-0.882240728,0.4,min10-25,H0_T_blank_C3,H0_T_blank,5_1,Low,10,NA,NA
20180719_C4_1,20180719,1,C4,-1.184021518,0.4,min10-25,H1_T_blank_C4,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C5_1,20180719,1,C5,-0.833209464,0.4,min10-25,H1_T_blank_C5,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C6_1,20180719,1,C6,-0.994049973,0.4,min10-25,H1_T_blank_C6,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_D1_1,20180719,1,D1,-1.120650045,0.4,min10-25,H0_B_blank_D1,H0_B_blank,5_1,Low,10,NA,NA
20180719_D2_1,20180719,1,D2,-1.063450737,0.4,min10-25,H0_B_blank_D2,H0_B_blank,5_1,Low,10,NA,NA
20180719_D3_1,20180719,1,D3,-1.102640173,0.4,min10-25,H0_B_blank_D3,H0_B_blank,5_1,Low,10,NA,NA
20180719_D4_1,20180719,1,D4,-1.000576542,0.4,min10-25,H1_B_blank_D4,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D5_1,20180719,1,D5,-1.130342693,0.4,min10-25,H1_B_blank_D5,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D6_1,20180719,1,D6,-0.828900809,0.4,min10-25,H1_B_blank_D6,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_A1_2,20180719,2,A1,-2.944916298,0.4,min10-25,H2_T_A1,H2_T,5_1,Ambient,10,5.2024,0.416551237
20180719_A2_2,20180719,2,A2,-2.465491226,0.4,min10-25,H2_T_A2,H2_T,5_1,Ambient,10,4.743,0.679129017
20180719_A3_2,20180719,2,A3,-3.34535879,0.4,min10-25,H2_T_A3,H2_T,5_1,Ambient,10,4.7867,0.646806351
20180719_A4_2,20180719,2,A4,-1.229564679,0.4,min10-25,H3_T_A4,H3_T,5_1,Low,10,5.393777778,0.413674322
20180719_A5_2,20180719,2,A5,-0.019462478,0.4,min10-25,H3_T_A5,H3_T,5_1,Low,10,5.3153,0.425094512
20180719_A6_2,20180719,2,A6,-2.288058322,0.4,min10-25,H3_T_A6,H3_T,5_1,Low,10,5.3695,0.808668625
20180719_B1_2,20180719,2,B1,-2.073997368,0.4,min10-25,H2_B_B1,H2_B,5_1,Ambient,10,5.4275,0.511151261
20180719_B2_2,20180719,2,B2,-1.688627771,0.4,min10-25,H2_B_B2,H2_B,5_1,Ambient,10,5.4277,0.490656035
20180719_B3_2,20180719,2,B3,-3.849266206,0.4,min10-25,H2_B_B3,H2_B,5_1,Ambient,10,5.3319,0.706232013
20180719_B4_2,20180719,2,B4,-3.489750687,0.4,min10-25,H3_B_B4,H3_B,5_1,Low,10,5.2947,0.781314
20180719_B5_2,20180719,2,B5,-3.242432357,0.4,min10-25,H3_B_B5,H3_B,5_1,Low,10,5.2493,0.56634227
20180719_B6_2,20180719,2,B6,-3.700100052,0.4,min10-25,H3_B_B6,H3_B,5_1,Low,10,5.1947,0.364524668
20180719_C1_2,20180719,2,C1,-0.87407944,0.4,min10-25,H2_T_blank_C1,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C2_2,20180719,2,C2,-0.9462082,0.4,min10-25,H2_T_blank_C2,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C3_2,20180719,2,C3,-1.097194117,0.4,min10-25,H2_T_blank_C3,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C4_2,20180719,2,C4,-1.337809901,0.4,min10-25,H3_T_blank_C4,H3_T_blank,5_1,Low,10,NA,NA
20180719_C5_2,20180719,2,C5,-0.849241968,0.4,min10-25,H3_T_blank_C5,H3_T_blank,5_1,Low,10,NA,NA
20180719_C6_2,20180719,2,C6,-1.012339396,0.4,min10-25,H3_T_blank_C6,H3_T_blank,5_1,Low,10,NA,NA
20180719_D1_2,20180719,2,D1,-1.243464095,0.4,min10-25,H2_B_blank_D1,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D2_2,20180719,2,D2,-1.051589951,0.4,min10-25,H2_B_blank_D2,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D3_2,20180719,2,D3,-1.165840261,0.4,min10-25,H2_B_blank_D3,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D4_2,20180719,2,D4,-0.951729117,0.4,min10-25,H3_B_blank_D4,H3_B_blank,5_1,Low,10,NA,NA
20180719_D5_2,20180719,2,D5,-0.906663738,0.4,min10-25,H3_B_blank_D5,H3_B_blank,5_1,Low,10,NA,NA
20180719_D6_2,20180719,2,D6,-0.970261783,0.4,min10-25,H3_B_blank_D6,H3_B_blank,5_1,Low,10,NA,NA
20180722_A1_1,20180722,1,A1,-0.932621955,0.4,min10-25,H0_T_A1,H0_T,8_1,Low,10,5.0561,0.483446527
20180722_A2_1,20180722,1,A2,-1.292574464,0.4,min10-25,H0_T_A2,H0_T,8_1,Low,10,5.1746,0.535843302
20180722_A3_1,20180722,1,A3,-1.939112493,0.4,min10-25,H0_T_A3,H0_T,8_1,Low,10,4.9261,0.584950226
20180722_A4_1,20180722,1,A4,-2.185826006,0.4,min10-25,H1_T_A4,H1_T,8_1,Ambient,10,5.0501,0.825386166
20180722_A5_1,20180722,1,A5,-3.090635368,0.4,min10-25,H1_T_A5,H1_T,8_1,Ambient,10,4.9454,0.938102008
20180722_A6_1,20180722,1,A6,-3.108067029,0.4,min10-25,H1_T_A6,H1_T,8_1,Ambient,10,5.0295,0.591765579
20180722_B1_1,20180722,1,B1,-2.401844279,0.4,min10-25,H0_B_B1,H0_B,8_1,Low,10,4.984,0.518925599
20180722_B2_1,20180722,1,B2,-2.710479024,0.4,min10-25,H0_B_B2,H0_B,8_1,Low,10,4.7746,0.631559833
20180722_B3_1,20180722,1,B3,-2.805681844,0.4,min10-25,H0_B_B3,H0_B,8_1,Low,9,5.037,0.741221627
20180722_B4_1,20180722,1,B4,-3.427681133,0.4,min10-25,H1_B_B4,H1_B,8_1,Ambient,9,4.749222222,0.743046899
20180722_B5_1,20180722,1,B5,-4.018904347,0.4,min10-25,H1_B_B5,H1_B,8_1,Ambient,10,5.2632,0.693766659
20180722_B6_1,20180722,1,B6,-3.102022175,0.4,min10-25,H1_B_B6,H1_B,8_1,Ambient,10,5.1463,0.325766464
20180722_C1_1,20180722,1,C1,-0.880197032,0.4,min10-25,H0_T_blank_C1,H0_T_blank,8_1,Low,10,NA,NA
20180722_C2_1,20180722,1,C2,-1.203268577,0.4,min10-25,H0_T_blank_C2,H0_T_blank,8_1,Low,10,NA,NA
20180722_C3_1,20180722,1,C3,-1.447713009,0.4,min10-25,H0_T_blank_C3,H0_T_blank,8_1,Low,10,NA,NA
20180722_C4_1,20180722,1,C4,-1.045881761,0.4,min10-25,H1_T_blank_C4,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C5_1,20180722,1,C5,-1.347214863,0.4,min10-25,H1_T_blank_C5,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C6_1,20180722,1,C6,-1.60878107,0.4,min10-25,H1_T_blank_C6,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_D1_1,20180722,1,D1,-1.191219089,0.4,min10-25,H0_B_blank_D1,H0_B_blank,8_1,Low,10,NA,NA
20180722_D2_1,20180722,1,D2,-2.055931001,0.4,min10-25,H0_B_blank_D2,H0_B_blank,8_1,Low,10,NA,NA
20180722_D3_1,20180722,1,D3,-1.573647007,0.4,min10-25,H0_B_blank_D3,H0_B_blank,8_1,Low,10,NA,NA
20180722_D4_1,20180722,1,D4,-1.696822054,0.4,min10-25,H1_B_blank_D4,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D5_1,20180722,1,D5,-1.62972964,0.4,min10-25,H1_B_blank_D5,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D6_1,20180722,1,D6,-1.362283951,0.4,min10-25,H1_B_blank_D6,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_A1_2,20180722,2,A1,-2.698214069,0.4,min10-25,H2_T_A1,H2_T,8_1,Ambient,10,5.115,0.87093092
20180722_A2_2,20180722,2,A2,-2.171245969,0.4,min10-25,H2_T_A2,H2_T,8_1,Ambient,10,5.1385,0.607942477
20180722_A3_2,20180722,2,A3,-1.808663801,0.4,min10-25,H2_T_A3,H2_T,8_1,Ambient,10,5.222,0.499779285
20180722_A4_2,20180722,2,A4,-2.480801544,0.4,min10-25,H3_T_A4,H3_T,8_1,Low,10,5.5784,0.385286387
20180722_A5_2,20180722,2,A5,-3.523685675,0.4,min10-25,H3_T_A5,H3_T,8_1,Low,10,5.5212,0.677497815
20180722_A6_2,20180722,2,A6,-2.266317354,0.4,min10-25,H3_T_A6,H3_T,8_1,Low,10,5.1907,1.038685178
20180722_B1_2,20180722,2,B1,-1.996890304,0.4,min10-25,H2_B_B1,H2_B,8_1,Ambient,10,5.2781,0.691656699
20180722_B2_2,20180722,2,B2,-2.615232379,0.4,min10-25,H2_B_B2,H2_B,8_1,Ambient,10,5.291,0.771178319
20180722_B3_2,20180722,2,B3,-2.144483086,0.4,min10-25,H2_B_B3,H2_B,8_1,Ambient,10,5.4839,0.552442546
20180722_B4_2,20180722,2,B4,-2.722610616,0.4,min10-25,H3_B_B4,H3_B,8_1,Low,10,5.0719,0.747445197
20180722_B5_2,20180722,2,B5,-3.409367166,0.4,min10-25,H3_B_B5,H3_B,8_1,Low,10,5.3219,0.264098235
20180722_B6_2,20180722,2,B6,-2.498861899,0.4,min10-25,H3_B_B6,H3_B,8_1,Low,10,5.1732,0.505236534
20180722_C1_2,20180722,2,C1,-1.301366744,0.4,min10-25,H2_T_blank_C1,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C2_2,20180722,2,C2,-1.204070658,0.4,min10-25,H2_T_blank_C2,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C3_2,20180722,2,C3,-1.08185785,0.4,min10-25,H2_T_blank_C3,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C4_2,20180722,2,C4,-0.847109664,0.4,min10-25,H3_T_blank_C4,H3_T_blank,8_1,Low,10,NA,NA
20180722_C5_2,20180722,2,C5,-1.657305078,0.4,min10-25,H3_T_blank_C5,H3_T_blank,8_1,Low,10,NA,NA
20180722_C6_2,20180722,2,C6,-1.466436437,0.4,min10-25,H3_T_blank_C6,H3_T_blank,8_1,Low,10,NA,NA
20180722_D1_2,20180722,2,D1,-1.296072236,0.4,min10-25,H2_B_blank_D1,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D2_2,20180722,2,D2,-1.57922423,0.4,min10-25,H2_B_blank_D2,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D3_2,20180722,2,D3,-1.555607394,0.4,min10-25,H2_B_blank_D3,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D4_2,20180722,2,D4,-1.449907803,0.4,min10-25,H3_B_blank_D4,H3_B_blank,8_1,Low,10,NA,NA
20180722_D5_2,20180722,2,D5,-1.667999392,0.4,min10-25,H3_B_blank_D5,H3_B_blank,8_1,Low,10,NA,NA
20180722_D6_2,20180722,2,D6,-1.530203819,0.4,min10-25,H3_B_blank_D6,H3_B_blank,8_1,Low,10,NA,NA
20180724_A1_1,20180724,1,A1,-2.331263875,0.4,min10-25,H0_T_A1,H0_T,10_1,Low,10,5.1096,0.62127954
20180724_A2_1,20180724,1,A2,-2.694651549,0.4,min10-25,H0_T_A2,H0_T,10_1,Low,10,5.4318,0.3243903
20180724_A3_1,20180724,1,A3,-3.241349239,0.4,min10-25,H0_T_A3,H0_T,10_1,Low,10,5.0449,0.659767206
20180724_A4_1,20180724,1,A4,-3.52709106,0.4,min10-25,H1_T_A4,H1_T,10_1,Ambient,10,5.021,0.864072271
20180724_A5_1,20180724,1,A5,-2.882951316,0.4,min10-25,H1_T_A5,H1_T,10_1,Ambient,10,5.4303,0.627244246
20180724_A6_1,20180724,1,A6,-3.187389866,0.4,min10-25,H1_T_A6,H1_T,10_1,Ambient,10,5.6119,0.625410345
20180724_B1_1,20180724,1,B1,-1.701881079,0.4,min10-25,H0_B_B1,H0_B,10_1,Low,10,4.9996,0.750422873
20180724_B2_1,20180724,1,B2,-2.760623415,0.4,min10-25,H0_B_B2,H0_B,10_1,Low,10,4.9965,0.733739471
20180724_B3_1,20180724,1,B3,-2.276296785,0.4,min10-25,H0_B_B3,H0_B,10_1,Low,10,5.3896,0.655714403
20180724_B4_1,20180724,1,B4,-2.500044057,0.4,min10-25,H1_B_B4,H1_B,10_1,Ambient,10,5.1491,0.715998363
20180724_B5_1,20180724,1,B5,-2.854990361,0.4,min10-25,H1_B_B5,H1_B,10_1,Ambient,10,5.2891,0.866118089
20180724_B6_1,20180724,1,B6,-2.784150681,0.4,min10-25,H1_B_B6,H1_B,10_1,Ambient,10,5.4167,0.82375469
20180724_C1_1,20180724,1,C1,-1.375354746,0.4,min10-25,H0_T_blank_C1,H0_T_blank,10_1,Low,10,NA,NA
20180724_C2_1,20180724,1,C2,-1.096994536,0.4,min10-25,H0_T_blank_C2,H0_T_blank,10_1,Low,10,NA,NA
20180724_C3_1,20180724,1,C3,-0.553026922,0.4,min10-25,H0_T_blank_C3,H0_T_blank,10_1,Low,10,NA,NA
20180724_C4_1,20180724,1,C4,-0.778670468,0.4,min10-25,H1_T_blank_C4,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C5_1,20180724,1,C5,-0.981444938,0.4,min10-25,H1_T_blank_C5,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C6_1,20180724,1,C6,-0.993483914,0.4,min10-25,H1_T_blank_C6,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_D1_1,20180724,1,D1,-0.997160981,0.4,min10-25,H0_B_blank_D1,H0_B_blank,10_1,Low,10,NA,NA
20180724_D2_1,20180724,1,D2,-0.917212782,0.4,min10-25,H0_B_blank_D2,H0_B_blank,10_1,Low,10,NA,NA
20180724_D3_1,20180724,1,D3,-1.100376487,0.4,min10-25,H0_B_blank_D3,H0_B_blank,10_1,Low,10,NA,NA
20180724_D4_1,20180724,1,D4,-1.136081909,0.4,min10-25,H1_B_blank_D4,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D5_1,20180724,1,D5,-0.756095346,0.4,min10-25,H1_B_blank_D5,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D6_1,20180724,1,D6,-1.047083156,0.4,min10-25,H1_B_blank_D6,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_A1_2,20180724,2,A1,-3.386867922,0.4,min10-25,H2_T_A1,H2_T,10_1,Ambient,10,5.341,0.55198591
20180724_A2_2,20180724,2,A2,-3.015396947,0.4,min10-25,H2_T_A2,H2_T,10_1,Ambient,10,4.8744,0.343943535
20180724_A3_2,20180724,2,A3,-1.728536586,0.4,min10-25,H2_T_A3,H2_T,10_1,Ambient,10,5.2041,0.692565994
20180724_A4_2,20180724,2,A4,-2.704666513,0.4,min10-25,H3_T_A4,H3_T,10_1,Low,10,5.4338,0.779450063
20180724_A5_2,20180724,2,A5,-2.397640254,0.4,min10-25,H3_T_A5,H3_T,10_1,Low,10,5.4296,0.495054475
20180724_A6_2,20180724,2,A6,-2.809664629,0.4,min10-25,H3_T_A6,H3_T,10_1,Low,10,5.0938,0.671471982
20180724_B1_2,20180724,2,B1,-3.663491264,0.4,min10-25,H2_B_B1,H2_B,10_1,Ambient,10,5.4986,0.333044942
20180724_B2_2,20180724,2,B2,-1.740599971,0.4,min10-25,H2_B_B2,H2_B,10_1,Ambient,10,5.2981,0.698756427
20180724_B3_2,20180724,2,B3,-0.582537786,0.4,min10-25,H2_B_B3,H2_B,10_1,Ambient,10,5.1683,0.660851984
20180724_B4_2,20180724,2,B4,-2.231492532,0.4,min10-25,H3_B_B4,H3_B,10_1,Low,10,5.3038,0.264363723
20180724_B5_2,20180724,2,B5,-3.213404067,0.4,min10-25,H3_B_B5,H3_B,10_1,Low,10,5.3658,0.587868806
20180724_B6_2,20180724,2,B6,-3.491476479,0.4,min10-25,H3_B_B6,H3_B,10_1,Low,10,5.194,0.612460248
20180724_C1_2,20180724,2,C1,-1.312186107,0.4,min10-25,H2_T_blank_C1,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C2_2,20180724,2,C2,-1.02045129,0.4,min10-25,H2_T_blank_C2,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C3_2,20180724,2,C3,-0.821838144,0.4,min10-25,H2_T_blank_C3,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C4_2,20180724,2,C4,-1.226459771,0.4,min10-25,H3_T_blank_C4,H3_T_blank,10_1,Low,10,NA,NA
20180724_C5_2,20180724,2,C5,-1.219574345,0.4,min10-25,H3_T_blank_C5,H3_T_blank,10_1,Low,10,NA,NA
20180724_C6_2,20180724,2,C6,-1.14029487,0.4,min10-25,H3_T_blank_C6,H3_T_blank,10_1,Low,10,NA,NA
20180724_D1_2,20180724,2,D1,-1.536534936,0.4,min10-25,H2_B_blank_D1,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D2_2,20180724,2,D2,-1.495050457,0.4,min10-25,H2_B_blank_D2,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D3_2,20180724,2,D3,-0.78834739,0.4,min10-25,H2_B_blank_D3,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D4_2,20180724,2,D4,-1.376119437,0.4,min10-25,H3_B_blank_D4,H3_B_blank,10_1,Low,10,NA,NA
20180724_D5_2,20180724,2,D5,-2.088463602,0.4,min10-25,H3_B_blank_D5,H3_B_blank,10_1,Low,10,NA,NA
20180724_D6_2,20180724,2,D6,-1.354950884,0.4,min10-25,H3_B_blank_D6,H3_B_blank,10_1,Low,10,NA,NA
20180807_A1_1,20180807,1,A1,-2.140542897,0.4,min10-25,H0_T_A1,H0_T,0_2,Low_Ambient,10,4.9323,0.58371874
20180807_A2_1,20180807,1,A2,-2.198551699,0.4,min10-25,H0_T_A2,H0_T,0_2,Low_Ambient,10,5.1593,0.83764751
20180807_A3_1,20180807,1,A3,-2.646616313,0.4,min10-25,H0_T_A3,H0_T,0_2,Low_Ambient,10,5.4338,0.7593693
20180807_A4_1,20180807,1,A4,-2.562865273,0.4,min10-25,H1_T_A4,H1_T,0_2,Ambient_Low,10,5.7079,0.56135124
20180807_A5_1,20180807,1,A5,-2.709864495,0.4,min10-25,H1_T_A5,H1_T,0_2,Ambient_Low,10,5.7379,1.13133662
20180807_A6_1,20180807,1,A6,-4.289660651,0.4,min10-25,H1_T_A6,H1_T,0_2,Ambient_Low,10,5.8775,1.15802507
20180807_B1_1,20180807,1,B1,-1.601257254,0.4,min10-25,H0_B_B1,H0_B,0_2,Low_Low,10,5.45011111,0.71844214
20180807_B2_1,20180807,1,B2,-2.482213565,0.4,min10-25,H0_B_B2,H0_B,0_2,Low_Low,10,5.2923,0.56710357
20180807_B3_1,20180807,1,B3,-3.18683777,0.4,min10-25,H0_B_B3,H0_B,0_2,Low_Low,10,5.5804,0.87316642
